angDist,_RAJ2000,_DEJ2000,recno,Tycho,more,Name,Dist,chi2,Av,Fbol,Theta*,R*,rho*,M*,Rp,Mp,GaiaDR1,Simbad,_RA,_DE,_RAJ2000_2,_DEJ2000_2,HIP,RAJ2000,DEJ2000,D,dplx,AV,Teff,L,Rad,log(g),T(AV),L(Av),T(ABJ),L(ABJ),Q,X(MIR),X'(MIR),S(MIR),Rmax,L(XS),f(XS),l(XS),G/H,F(U),F(u),F(BT),F(B),F(g),F(Hp),F(VT),F(V),F(r),F(i),F(I),F(z),F(J),F(H),F(Ks),F(W1),F(L),F(W2),F(MA),F(A9),F(W3),F(I12),F(MC),F(MD),F(A18),F(ME),F(W4),F(I25),Gaia
0.030851,62.3152844,-53.3736928,458,8502-1934-1,*,GJ 163 b,,5.66,0.0,3.0E-9,145.2,,,,,,0,Simbad,62.31528,-53.37369,62.31527306,-53.37369806,19394,62.315273,-53.373698,15.115,0.01,0.058,3346,0.021,0.43,4.323,3367,0.021,0,0.0,0.054,0.0,0.0,0.0,1.074,0.0,0.0,0.0,G,,,,,,67.695,62.763,69.731,,,,,1055.087,1094.208,933.105,,,,,,,,,,,,,,Gaia
0.004927,65.1960297,-59.4108383,459,8508-1724-1,*,HD 27894 b,,1.23,0.0,6.3E-9,90.84,,,,,,0,Simbad,65.19603,-59.41084,65.19603,-59.41083694,20277,65.19603,-59.410837,43.879,0.037,0.175,4818,0.362,0.864,4.406,4860,0.368,0,0.0,0.043,1.15,1.17,3.63,1.156,0.0,0.0,0.0,H,,,211.752,,,592.052,615.607,620.332,,,,,1402.453,1382.611,989.761,,,,,98.78,,,,,,,,,Gaia
0.003736,64.120955,-59.3021558,460,8508-2041-1,*,epsilon Ret b,,3.52,0.0,5.6E-7,901.71,,,,,,0,Simbad,64.12095,-59.30216,64.12095306,-59.30215611,19921,64.120953,-59.302156,18.238,0.003,0.109,4622,7.258,4.207,3.167,4611,7.289,0,0.0,0.139,0.744,0.691,0.0,1.08,0.0,0.0,0.0,H,,,18579.19,,,54289.968,56715.705,61013.21,,100609.236,,,179014.544,192619.369,133638.15,,,,,8785.028,,,,,1970.995,,,,Gaia
0.002806,70.4765564,-58.0207567,461,8515-1843-1,*,HD 30177 b,54.27,1.39,0.0,1.2E-8,97.18,1.13,,0.93,,9.46,1,Simbad,70.47656,-58.02076,70.476555,-58.02075694,21850,70.476555,-58.020757,54.274,0.031,0.124,5510,1.089,1.147,4.301,5522,1.096,0,0.0,0.021,1.008,1.013,0.971,1.041,0.0,2.4E-5,4.6,G,,,700.53,,,1429.024,1547.759,1578.425,1838.342,,2126.308,,2200.333,1899.765,1373.822,670.991,,361.235,,114.9,65.268,,,,,,,,Gaia
0.012195,116.9571658,-54.264145,462,8553-2637-1,*,HD 63765 b,32.37,0.82,0.0,1.7E-8,118.74,0.83,,0.65,,0.53,1,Simbad,116.95717,-54.26414,116.95716,-54.264145,38041,116.95716,-54.264145,32.368,0.007,1.378,5479,0.531,0.81,4.552,5696,0.593,0,0.0,0.03,0.0,0.0,0.0,1.054,0.0,0.0,0.0,G,,,970.57,,,1883.127,1995.737,2092.3,,,,,3128.155,2713.313,1983.949,,,,,,,,,,,,,,Gaia
0.021343,175.8754719,-58.0068828,463,8638-692-1,*,HD 101930 b,29.84,1.84,0.0,1.6E-8,133.53,0.86,,0.57,,0.25,1,Simbad,175.87547,-58.00688,175.87546389,-58.00688694,57172,175.875464,-58.006887,29.843,0.008,5.033,5079,0.443,0.861,4.439,5667,0.627,0,0.0,0.026,0.0,0.0,0.0,1.041,0.0,0.0,0.0,G,,,696.028,,,1688.572,1768.9,1890.705,,,,,3503.389,3211.441,2318.091,,,,,,,,,,,,,,Gaia
0.006082,176.2102539,-58.7037106,464,8642-742-1,*,HD 102117 b,39.5,0.86,0.0,2.9E-8,144.59,1.23,,1.06,,0.17,1,Simbad,176.21025,-58.70371,176.21025694,-58.70371,57291,176.210257,-58.70371,39.499,0.01,7.918,5560,1.348,1.253,4.222,6723,2.522,0,0.0,0.043,1.049,1.068,2.362,1.152,1.0E-4,5.4E-5,5.8,G,,,1762.896,,,3402.198,3651.769,,,,,,5162.836,4272.676,3095.497,1454.51,,,292.81,270.0,145.446,,,,,,40.622,,Gaia
0.011309,209.3218283,-56.0400442,465,8668-674-1,*,HD 121504 b,41.25,0.88,0.0,2.6E-8,120.36,1.07,,1.62,,1.51,1,Simbad,209.32183,-56.04004,209.32182306,-56.04004306,68162,209.321823,-56.040043,41.247,0.01,3.861,5981,1.32,1.071,4.409,6569,1.808,0,0.0,0.042,1.063,1.078,1.67,1.07,0.0,0.0,0.0,G,,,1978.002,,,3203.019,3474.588,,,,,,3799.166,3316.652,2367.721,,,,,198.999,,,,,,,,,Gaia
0.004525,257.8155092,-56.6807972,466,8735-1682-1,*,HD 154857 b,64.29,1.57,0.0,3.6E-8,166.75,2.3,,1.96,,2.45,1,Simbad,257.81551,-56.6808,257.81550806,-56.68079611,84069,257.815508,-56.680796,64.286,0.025,1.488,5489,4.638,2.385,3.66,5731,5.227,0,0.0,0.031,1.026,1.023,1.546,1.058,1.0E-4,2.1E-5,5.8,G,,,2281.533,,,4204.938,4451.469,4788.769,5316.505,,6723.977,,6718.747,5957.993,4171.867,1947.676,,,,364.501,198.931,,,,,,55.152,,Gaia
0.011981,257.5204617,-56.4492697,467,8735-1768-1,*,HD 154672 b,62.04,1.22,0.0,1.4E-8,98.92,1.32,,1.18,,5.37,1,Simbad,257.52046,-56.44927,257.52046694,-56.44926806,83983,257.520467,-56.449268,62.044,0.015,1.422,5596,1.714,1.395,4.146,5787,1.87,0,0.0,0.054,1.092,1.115,3.039,1.313,0.0,0.0,21.0,G,,,925.181,,1464.287,1714.745,1826.852,1985.29,2255.414,,2696.66,,2496.251,2141.411,1510.534,735.05,,400.12,,,74.32,,,,,,25.987,,Gaia
0.006130,341.6531458,-56.5995331,469,8826-247-1,*,HD 215497 b,40.59,4.74,0.0,8.7E-9,97.76,0.85,,0.67,,0.02,1,Simbad,341.65315,-56.59953,341.65314306,-56.59953389,112441,341.653143,-56.599534,40.591,0.009,0.075,4957,0.426,0.886,4.429,4964,0.428,0,0.0,0.04,1.043,1.052,2.098,1.171,0.0,4.9E-5,8.1,G,,,336.532,,,855.145,896.403,,,,,,1848.793,1751.862,1289.23,627.36,,330.362,,126.8,61.137,,,,,,,,Gaia
0.007497,352.8347414,-58.2097322,470,8838-463-1,*,HD 221287 b,,2.2,0.0,2.0E-8,96.23,,,,,,1,Simbad,352.83474,-58.20973,352.834745,-58.20973306,116084,352.834745,-58.209733,55.708,0.02,0.107,6254,1.88,1.17,4.351,6270,1.896,0,0.0,0.021,0.0,0.0,0.0,1.025,0.0,0.0,0.0,G,,,1699.131,,,2523.711,2684.747,,,,,,2919.364,2311.532,1571.558,,,,,,,,,,,,,,Gaia
0.004602,11.1636133,-65.6495214,471,8847-598-1,*,HD 4308 b,22.03,2.44,0.0,6.5E-8,215.79,1.02,,0.93,,0.05,1,Simbad,11.16361,-65.64952,11.16361611,-65.64952194,3497,11.163616,-65.649522,22.027,0.006,0.129,5753,0.98,0.998,4.419,5848,1.006,0,0.0,0.028,0.0,0.0,0.0,1.072,0.0,0.0,0.0,G,,,4548.066,,,7985.086,8450.907,8770.49,,,,,11378.587,9330.393,7013.43,,,,,,,,,,,,,,Gaia
0.010438,17.6967542,-66.1881631,472,8855-128-1,*,HD 7199 b,36.16,3.09,0.0,1.7E-8,125.11,0.97,,0.77,,0.27,1,Simbad,17.69675,-66.18816,17.69676111,-66.18816389,5529,17.696761,-66.188164,36.156,0.008,0.156,5318,0.695,0.983,4.377,5335,0.702,0,0.0,0.039,1.122,1.138,3.173,1.124,0.0,0.0,0.0,G,,,896.658,,,1968.791,2118.865,,,,,,3442.614,3010.925,2149.465,,,,,203.301,,,,,,,,,Gaia
0.014800,54.8484894,-60.0778436,473,8867-913-1,*,HD 23127 b,93.39,1.26,0.0,9.9E-9,81.94,1.64,,1.42,,1.64,1,Simbad,54.84849,-60.07784,54.84849694,-60.07784194,17054,54.848497,-60.077842,93.389,0.023,0.291,5816,2.653,1.607,4.029,5856,2.712,0,0.0,0.036,0.953,0.946,0.0,1.041,0.0,0.0,0.0,G,,,673.328,,,1221.011,1328.322,,,,,,1711.151,1372.461,975.283,,,,,75.26,,,,,,,,,Gaia
0.005095,58.9560014,-65.1866747,474,8874-376-1,*,HD 25171 b,56.83,1.32,0.0,2.1E-8,102.24,1.25,,1.53,,,1,Simbad,58.956,-65.18667,58.95600111,-65.18667611,18387,58.956001,-65.186676,56.829,0.014,0.361,6164,1.985,1.237,4.297,6313,2.132,0,0.0,0.043,0.0,0.0,0.0,1.059,0.0,0.0,0.0,G,,,1721.182,,,2610.716,2754.884,2531.768,,,,,3136.811,2411.57,1691.728,,,,,,,,,,,,,,Gaia
0.008516,88.5176664,-60.0234717,476,8892-1247-1,*,HD 40307 b,,3.02,0.0,4.7E-8,250.83,,,,,,0,Simbad,88.51767,-60.02347,88.51767111,-60.02347194,27887,88.517671,-60.023472,12.995,0.005,0.401,4873,0.25,0.703,4.618,4906,0.256,0,0.0,0.04,1.008,1.005,0.653,1.068,0.0,2.7E-5,5.8,H,,,1785.775,,,4539.412,4708.725,,,,,,10906.573,10546.296,8067.342,3728.351,,,,682.897,383.975,,,,158.7,,105.867,,Gaia
0.017520,118.4221664,-63.6473208,478,8915-2808-1,*,HD 65216 b,35.31,1.44,0.0,1.8E-8,116.54,0.88,,0.88,,1.18,1,Simbad,118.42217,-63.64732,118.42217611,-63.64732306,38558,118.422176,-63.647323,35.315,0.008,1.085,5621,0.686,0.875,4.518,5754,0.741,0,0.0,0.041,1.12,1.133,3.1,1.127,0.0,0.0,0.0,G,,,1178.764,,,2145.653,2282.986,,,,,,3142.594,2768.853,1960.336,,,,,179.499,,,,,,,,,Gaia
0.006449,133.4813156,-66.8009936,479,8939-306-1,*,HD 76700 b,60.46,0.93,0.0,1.5E-8,105.5,1.37,,0.99,,0.21,1,Simbad,133.48132,-66.80099,133.48131389,-66.80099194,43686,133.481314,-66.800992,60.458,0.013,0.786,5616,1.712,1.384,4.116,5667,1.822,0,0.0,0.03,0.0,0.0,0.0,1.054,0.0,0.0,0.0,G,,,950.226,,,1800.693,1907.67,2105.833,,,,,2742.132,2317.928,1674.675,,,,,,,,,,,,,,Gaia
0.007407,186.4427822,-64.0220892,481,8983-384-1,*,HD 108147 b,,0.92,0.0,4.2E-8,143.44,,,,,,1,Simbad,186.44278,-64.02209,186.44278611,-64.02208806,60644,186.442786,-64.022088,38.694,0.012,21.208,6162,1.903,1.212,4.339,23990,121.189,0,0.0,0.03,1.043,1.057,2.056,1.072,1.0E-4,5.3E-5,3.7,G,,,3453.24,,,5357.961,5655.921,5869.808,,,,,6305.047,4758.827,3431.867,,,,294.406,282.599,,,,,,,,,Gaia
0.010540,239.4199669,-60.2002564,482,9023-815-1,*,HD 142415 b,35.67,1.79,0.0,3.0E-8,135.29,1.04,,1.07,,1.67,1,Simbad,239.41997,-60.20026,239.41996111,-60.20025694,78169,239.419961,-60.200257,35.667,0.009,2.725,5896,1.226,1.063,4.407,6294,1.502,0,0.0,0.025,1.081,1.092,3.218,1.081,0.0,0.0,0.0,G,,,2273.143,,3388.646,3883.646,4127.654,4367.409,4947.961,,5490.681,,5110.793,4114.338,2931.774,,,,,261.801,,,,,,,,,Gaia
0.013808,245.7506139,-61.6887653,483,9037-233-1,*,HD 147018 b,40.36,1.11,0.0,1.4E-8,105.59,0.92,,0.97,,,1,Simbad,245.75061,-61.68877,245.75061,-61.68876194,80250,245.75061,-61.688762,40.364,0.01,1.373,5477,0.681,0.918,4.443,5627,0.747,0,0.0,0.02,0.0,0.0,0.0,1.039,0.0,0.0,0.0,G,,,780.956,,,1565.884,1659.982,,,,,,2613.896,2260.997,1568.666,,,,,,,,,,,,,,Gaia
0.011254,291.2898661,-66.4687989,484,9083-198-1,*,HD 181433 b,26.91,4.31,0.0,1.4E-8,135.95,0.79,,0.63,,0.02,1,Simbad,291.28987,-66.4688,291.28986,-66.46879694,95467,291.28986,-66.468797,26.905,0.006,0.531,4863,0.332,0.813,4.451,4904,0.344,0,0.0,0.036,0.0,0.0,0.0,1.046,0.0,0.0,0.0,G,,,519.789,,,1436.149,1495.903,1598.909,,,,,3442.614,3259.117,2434.055,,,,,,,,,,,,,,Gaia
0.012467,309.4654606,-60.6344853,485,9100-354-1,*,HD 196050 b,51.35,1.73,0.0,2.7E-8,128.89,1.42,,1.31,,3.18,1,Simbad,309.46546,-60.63449,309.46545889,-60.63448194,101806,309.465459,-60.634482,51.351,0.013,0.308,5784,2.136,1.457,4.111,5819,2.183,0,0.0,0.039,1.131,1.153,3.393,1.133,0.0,0.0,0.0,G,,,1866.495,,,3315.886,3529.42,,,,,,4480.106,3656.789,2572.352,,,,,243.099,,,,,,,,,Gaia
0.003212,28.7338819,-67.6473039,486,9143-238-1,*,HD 11977 b,,8.81,0.0,4.1E-7,730.46,,,,,,0,Simbad,28.73388,-67.6473,28.73388111,-67.64730306,8928,28.733881,-67.647303,67.069,0.011,0.149,4992,58.688,10.256,2.402,5003,60.852,0,0.0,0.045,1.041,1.091,2.057,1.153,0.0082,1.39E-4,3.9,H,,,17808.477,,,43263.294,45677.606,48553.873,,73559.344,,,86633.99,85565.749,61366.373,,,,,5972.981,3179.091,,,,1408.995,,903.571,,Gaia
0.009896,84.2584031,-73.6993458,487,9175-83-1,*,HD 38283 b,37.89,0.51,0.0,5.7E-8,182.77,1.49,,1.37,,0.4,1,Simbad,84.2584,-73.69935,84.25840389,-73.69934306,26380,84.258404,-73.699343,37.893,0.008,1.126,5489,2.027,1.576,4.05,5444,1.677,0,0.0,7.029,1.027,1.099,0.015,1.622,0.0,0.0,0.0,G,,,4407.85,,,7016.485,7428.538,7910.863,,117.662,,,8800.114,7493.763,5213.513,,,,473.001,,,,,,,,,,Gaia
0.022645,186.8808067,-71.4229808,488,9236-2866-1,*,HD 108341 b,,2.8,0.0,5.3E-9,74.5,,,,,,1,Simbad,186.88081,-71.42298,186.88079111,-71.42297694,60788,186.880791,-71.422977,49.416,0.011,14.119,5120,0.41,0.815,4.494,7015,1.184,0,0.0,0.026,0.0,0.0,0.0,1.039,0.0,0.0,0.0,G,,,243.123,,,583.015,616.742,,,,,,1141.007,1064.388,782.583,,,,,,,,,,,,,,Gaia
0.006913,192.2156383,-68.4251519,489,9241-249-1,*,HD 111232 b,28.62,0.38,0.0,2.6E-8,146.18,0.9,,0.84,,7.14,1,Simbad,192.21564,-68.42515,192.21564306,-68.42515111,62534,192.215643,-68.425151,28.622,0.006,3.014,5508,0.649,0.886,4.511,5942,0.822,0,0.0,0.037,1.062,1.078,3.305,1.171,0.0,6.9E-5,5.9,G,,,1621.163,,,3029.142,3168.862,3346.755,,,,,4691.247,4171.574,2915.617,1417.479,,,,284.799,142.529,,,,,,38.332,,Gaia
0.048788,225.0252817,-73.5353461,490,9270-1491-1,*,HD 131664 b,52.27,1.32,0.0,1.5E-8,96.11,1.08,,1.19,,19.12,1,Simbad,225.02528,-73.53535,225.02531694,-73.53533694,73408,225.025317,-73.535337,52.273,0.014,1.102,5799,1.262,1.114,4.361,5944,1.371,0,0.0,0.021,1.007,1.011,0.303,1.037,0.0,1.1E-5,4.6,G,,,1013.507,,,1856.434,1962.923,,2430.112,,,,2589.932,2086.892,1462.616,702.614,,389.574,,,70.389,,,,,,,,Gaia
0.003924,285.0034819,-69.9442428,491,9296-423-1,*,HD 175167 b,71.73,3.42,0.0,1.7E-8,113.52,1.75,,1.37,,8.97,1,Simbad,285.00348,-69.94424,285.00348194,-69.94424389,93281,285.003482,-69.944244,71.731,0.018,0.339,5410,2.751,1.891,3.826,5446,2.815,0,0.0,0.054,1.197,1.228,3.751,1.203,0.0,0.0,0.0,G,,,1021.943,,,2043.994,2190.299,,,,,,3290.7,2870.119,2035.778,,,,,207.1,,,,,,,,,Gaia
0.006586,343.6645086,-70.0737092,492,9340-1818-1,*,HD 216437 b,,1.81,0.0,9.9E-8,252.33,,,,,,0,Simbad,343.66451,-70.07371,343.66451389,-70.07370889,113137,343.664514,-70.073709,26.745,0.01,0.213,5893,2.144,1.407,4.171,5920,2.199,0,0.0,0.107,1.007,1.016,0.442,1.15,1.0E-4,3.8E-5,5.7,H,,,7122.407,,,12566.073,13369.136,13990.198,,,,,15306.938,10992.588,10392.749,4794.207,,,,832.897,476.324,,,,150.6,,129.289,,Gaia
0.012087,4.052825,-79.8511786,493,9354-780-1,*,HD 1237 b,,0.47,0.0,6.5E-8,229.36,,,,,,1,Simbad,4.05282,-79.85118,4.05282306,-79.85118194,1292,4.052823,-79.851182,17.554,0.005,0.514,5545,0.608,0.846,4.531,5599,0.63,0,0.0,0.026,0.0,0.0,0.0,1.071,0.0,0.0,0.0,G,,,3817.92,,,7664.425,8092.884,,,,,,11378.587,10334.75,7591.55,,,,,,,,,,,,,,Gaia
0.010252,114.8410575,-78.2789736,494,9385-1045-1,*,HD 63454 b,38.07,1.14,0.0,6.3E-9,94.2,0.77,,0.42,,0.25,1,Simbad,114.84106,-78.27897,114.84104611,-78.27897194,37284,114.841046,-78.278972,38.069,0.009,1.619,4789,0.278,0.767,4.516,4915,0.303,0,0.0,0.041,1.037,1.043,1.907,1.099,0.0,5.6E-5,6.3,G,,,204.469,,,593.69,607.16,,,,,,1459.111,1374.991,1058.597,522.296,,274.278,,97.61,52.372,,,,,,,,Gaia
0.010194,84.2912,-80.4691233,495,9386-2614-1,*,HD 39091 b,,2.65,0.0,1.4E-7,292.33,,,,,,0,Simbad,84.2912,-80.46912,84.291215,-80.46912194,26394,84.291215,-80.469122,18.233,0.007,0.903,6112,1.418,1.063,4.419,6243,1.538,0,0.0,0.061,0.0,0.0,0.0,1.159,0.0,0.0,0.0,G,,,11051.641,,,18180.239,19359.91,20018.147,,,,,17984.084,17406.039,13413.14,,,,,,,,,,,,,,Gaia
0.031698,233.9163383,-80.2045939,496,9437-1921-1,*,HD 137388 b,40.34,0.82,0.0,9.8E-9,101.25,0.88,,0.68,,0.2,1,Simbad,233.91634,-80.20459,233.91637,-80.20458694,76351,233.91637,-80.204587,40.34,0.009,1.814,5185,0.493,0.872,4.475,5389,0.556,0,0.0,0.027,1.001,1.001,0.396,1.062,0.0,2.1E-5,4.6,G,,,467.118,,,1074.483,1141.046,,,,,,2044.035,1834.425,1314.409,672.848,,349.776,,,64.195,,,,,,,,Gaia
0.005739,336.8788272,-77.7179233,497,9479-407-1,*,HD 212301 b,53.49,2.23,0.0,2.1E-8,100.88,1.16,,1.55,,0.51,1,Simbad,336.87883,-77.71792,336.87883111,-77.71792194,110852,336.878831,-77.717922,53.486,0.017,1.152,6036,1.783,1.223,4.313,6210,1.957,0,0.0,0.043,1.076,1.102,3.102,1.164,1.0E-4,5.0E-5,5.9,G,,,1675.818,,,2626.634,2780.375,,,,,,3136.811,2520.577,1727.947,818.685,,,,168.799,84.237,,,,,,23.57,,Gaia
0.006624,242.5626131,-84.2316131,498,9522-552-1,*,HD 142022 b,34.33,1.72,0.0,2.3E-8,141.33,1.04,,0.9,,4.44,1,Simbad,242.56261,-84.23161,242.56259889,-84.23161194,79242,242.562599,-84.231612,34.331,0.007,0.747,5496,0.848,1.017,4.364,5561,0.899,0,0.0,0.031,0.0,0.0,0.0,1.037,0.0,0.0,0.0,G,,,1342.229,,,2739.805,2842.519,3109.023,,,,,4455.417,3717.919,2743.661,,,,,,,,,,,,,,Gaia
